t_ms,wall_ms,pos,target,vel,vel_set,acc,acc_set,pwm,mode,fault,kf_theta,kf_omega,kf_tau,kf_ia,kf_innov,kf_sanity_th,kf_sanity_om,kf_enabled,estop,prox,tracking_err,pos_integral,spd_integral
3539.20,1780803378793,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3539.50,1780803378793,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3539.80,1780803378793,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3555.80,1780803378809,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3556.20,1780803378809,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3556.50,1780803378810,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3569.90,1780803378823,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3570.40,1780803378824,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3571.10,1780803378824,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3584.70,1780803378838,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3585.00,1780803378838,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3585.30,1780803378839,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3600.50,1780803378854,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3600.90,1780803378854,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3601.20,1780803378854,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3616.10,1780803378869,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3616.50,1780803378870,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3616.70,1780803378870,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3616.90,1780803378870,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3632.00,1780803378885,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3632.20,1780803378885,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3647.30,1780803378901,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3647.60,1780803378901,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3647.90,1780803378901,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3648.10,1780803378901,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3663.90,1780803378917,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3664.10,1780803378917,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3678.00,1780803378931,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3678.30,1780803378932,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3678.70,1780803378932,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3679.30,1780803378933,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3692.70,1780803378946,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3692.90,1780803378946,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3693.30,1780803378947,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3708.30,1780803378962,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3708.60,1780803378962,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3708.80,1780803378962,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3724.40,1780803378978,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3724.70,1780803378978,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3725.00,1780803378978,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3739.80,1780803378993,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3740.10,1780803378993,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3740.40,1780803378994,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3755.90,1780803379009,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3756.30,1780803379010,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3756.70,1780803379010,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3757.00,1780803379010,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3772.40,1780803379026,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3772.80,1780803379026,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3785.80,1780803379039,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3786.30,1780803379040,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3787.40,1780803379041,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3788.10,1780803379041,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3800.90,1780803379054,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3801.40,1780803379055,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3822.70,1780803379076,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3823.20,1780803379077,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3824.00,1780803379077,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3824.70,1780803379078,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3834.10,1780803379087,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3834.70,1780803379088,0.6,0,0,0,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,0.6,-0.4,0
3835.10,1780803379088,0.6,184.7,0,-1.5,0,0,0,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-184.1,0,0
3847.50,1780803379101,0.6,184.7,0,0,0,0,-3,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-184.1,0,0
3848.00,1780803379101,0.6,184.7,0,-0.8,0,0,-3,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-184.1,0,0
3848.70,1780803379102,0.6,184.7,0,0,0,0,-1,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-184.1,0,0
3849.30,1780803379103,0.6,184.7,0,0.4,0,0,-1,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-184.1,0,0
3864.20,1780803379117,0.6,184.7,0,0,0,0,3,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-184.1,0,0
3864.80,1780803379118,0.6,184.7,0,2.1,0,0,3,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-184.1,0,0
3881.10,1780803379134,0.6,184.7,0,0.9549296585513721,0,0,7,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-184.1,0,0
3881.60,1780803379135,0.6,184.7,0,4.2,0,0,7,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-184.1,0,0
3882.50,1780803379136,0.6,184.7,0,0.9549296585513721,0,0,7,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-184.1,0,0
3883.00,1780803379136,0.6,184.7,0,6.8,0,0,7,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-184.1,0,0
3894.70,1780803379148,0.6,184.7,0,1.9098593171027443,0.9549296585513721,0,7,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-184.1,0,0
3895.90,1780803379149,0.6,184.7,0,9.8,0.9549296585513721,0,7,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-184.1,0,0
3896.90,1780803379150,0.8,184.7,0.9549296585513721,1.9098593171027443,4.7746482927568605,0,8,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-183.89999999999998,0,0
3908.70,1780803379162,0.8,184.7,0.9549296585513721,12.8,4.7746482927568605,0,8,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-183.89999999999998,0,0
3909.10,1780803379162,1,184.7,0.9549296585513721,2.864788975654116,7.639437268410977,0,8,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-183.7,0,0
3909.40,1780803379163,1,184.7,0.9549296585513721,16.3,7.639437268410977,0,8,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-183.7,0,0
3924.70,1780803379178,1.2,184.7,1.9098593171027443,2.864788975654116,12.414085561167838,0,8,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-183.5,0,0
3925.00,1780803379178,1.2,184.7,1.9098593171027443,20,12.414085561167838,0,8,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-183.5,0,0
3925.40,1780803379179,1.5,184.7,2.864788975654116,3.8197186342054885,16.233804195373324,0,8,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-183.2,0,0
3939.50,1780803379193,1.5,184.7,2.864788975654116,24.1,16.233804195373324,0,8,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-183.2,0,0
3939.90,1780803379193,1.8,184.7,2.864788975654116,4.7746482927568605,19.098593171027442,0,8,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-182.89999999999998,0,0
3940.10,1780803379193,1.8,184.7,2.864788975654116,28.8,19.098593171027442,0,8,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-182.89999999999998,0,0
3955.20,1780803379208,2.1,184.7,3.8197186342054885,5.729577951308232,23.873241463784304,0,9,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-182.6,0,0
3955.50,1780803379209,2.1,184.7,3.8197186342054885,33.6,23.873241463784304,0,9,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-182.6,0,0
3955.70,1780803379209,2.5,184.7,4.7746482927568605,6.684507609859605,27.69296009798979,0,9,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-182.2,0,0
3971.50,1780803379225,2.5,184.7,4.7746482927568605,38.9,27.69296009798979,0,9,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-182.2,0,0
3971.80,1780803379225,2.9,184.7,4.7746482927568605,7.639437268410977,30.557749073643908,0,9,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-181.79999999999998,0,0
3972.10,1780803379225,2.9,184.7,4.7746482927568605,44.6,30.557749073643908,0,9,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-181.79999999999998,0,0
3986.90,1780803379240,3.3,184.7,5.729577951308232,8.59436692696235,33.422538049298026,0,10,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-181.39999999999998,0,0
3987.90,1780803379241,3.3,184.7,5.729577951308232,50.7,33.422538049298026,0,10,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-181.39999999999998,0,0.1
3988.60,1780803379242,3.7,184.7,6.684507609859605,9.549296585513721,36.28732702495214,0,10,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-181,0,0.1
3989.00,1780803379242,3.7,184.7,6.684507609859605,57.2,36.28732702495214,0,10,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-181,0,0.1
4001.90,1780803379255,4.2,184.7,6.684507609859605,10.504226244065094,39.152116000606256,0,10,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-180.5,0,0.1
4002.20,1780803379255,4.2,184.7,6.684507609859605,64,39.152116000606256,0,10,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-180.5,0,0.1
4016.40,1780803379270,4.7,184.7,7.639437268410977,11.459155902616464,41.061975317709,0,11,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-180,0,0.1
4016.70,1780803379270,4.7,184.7,7.639437268410977,71.3,41.061975317709,0,11,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-180,0,0.1
4017.00,1780803379270,5.2,184.7,8.59436692696235,13.36901521971921,42.97183463481174,0,11,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-179.5,0,0.1
4017.30,1780803379271,5.2,184.7,8.59436692696235,78.9,42.97183463481174,0,11,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-179.5,0,0.1
4032.50,1780803379286,5.8,184.7,8.59436692696235,14.32394487827058,45.83662361046586,0,12,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-178.89999999999998,0,0.1
4032.90,1780803379286,5.8,184.7,8.59436692696235,86.9,45.83662361046586,0,12,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-178.89999999999998,0,0.1
4033.50,1780803379287,6.4,184.7,9.549296585513721,16.233804195373324,47.74648292756861,0,12,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-178.29999999999998,0,0.1
4047.70,1780803379301,6.4,184.7,9.549296585513721,95.3,47.74648292756861,0,12,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-178.29999999999998,0,0.1
4048.10,1780803379301,7,184.7,10.504226244065094,17.1887338539247,49.65634224467135,0,13,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-177.7,0,0.1
4048.30,1780803379302,7,184.7,10.504226244065094,104,49.65634224467135,0,13,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-177.7,0,0.1
4063.30,1780803379317,7.7,184.7,10.504226244065094,19.098593171027442,52.521131220325465,0,13,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-177,0,0.1
4063.70,1780803379317,7.7,184.7,10.504226244065094,113,52.521131220325465,0,13,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-177,0,0.1
4064.00,1780803379317,8.5,184.7,11.459155902616464,20.053522829578814,55.38592019597958,0,14,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-176.2,0,0.1
4079.30,1780803379333,8.5,184.7,11.459155902616464,122.3,55.38592019597958,0,14,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-176.2,0,0.1
4079.60,1780803379333,9.2,184.7,12.414085561167838,21.963382146681557,57.29577951308232,0,15,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-175.5,0,0.1
4079.80,1780803379333,9.2,184.7,12.414085561167838,132.1,57.29577951308232,0,15,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-175.5,0,0.1
4093.50,1780803379347,10,184.7,13.36901521971921,23.873241463784304,59.20563883018507,0,15,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-174.7,0,0.1
4093.70,1780803379347,10,184.7,13.36901521971921,142.3,59.20563883018507,0,15,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-174.7,0,0.1
4094.10,1780803379347,10.9,184.7,13.36901521971921,25.78310078088705,61.115498147287816,0,16,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-173.79999999999998,0,0.1
4109.40,1780803379363,10.9,184.7,13.36901521971921,152.3,61.115498147287816,0,16,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-173.79999999999998,0,0.1
4109.80,1780803379363,11.7,184.7,14.32394487827058,26.73803043943842,63.02535746439055,0,17,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-173,0,0.1
4110.00,1780803379363,11.7,184.7,14.32394487827058,162.3,63.02535746439055,0,17,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-173,0,0.1
4125.10,1780803379378,12.6,184.7,15.278874536821954,28.64788975654116,63.98028712294193,0,16,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-172.1,0,0.1
4125.40,1780803379379,12.6,184.7,15.278874536821954,172.2,63.98028712294193,0,16,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-172.1,0,0.1
4125.70,1780803379379,13.6,184.7,16.233804195373324,30.557749073643908,65.89014644004467,0,16,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-171.1,0,0.1
4139.90,1780803379393,13.6,184.7,16.233804195373324,181.8,65.89014644004467,0,16,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-171.1,0,0.2
4140.20,1780803379393,14.6,184.7,16.233804195373324,31.512678732195276,67.80000575714742,0,16,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-170.1,0,0.2
4140.50,1780803379394,14.6,184.7,16.233804195373324,191.3,67.80000575714742,0,16,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-170.1,0,0.2
4155.30,1780803379409,15.6,184.7,17.1887338539247,33.422538049298026,69.70986507425016,0,18,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-169.1,0,0.2
4155.60,1780803379409,15.6,184.7,17.1887338539247,200.7,69.70986507425016,0,18,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-169.1,0,0.2
4155.80,1780803379409,16.7,184.7,18.14366351247607,35.33239736640077,70.66479473280154,0,18,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-168,0,0.2
4171.00,1780803379424,16.7,184.7,18.14366351247607,210.1,70.66479473280154,0,18,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-168,0,0.2
4171.40,1780803379425,17.8,184.7,19.098593171027442,36.28732702495214,72.57465404990428,0,18,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-166.89999999999998,0,0.2
4171.70,1780803379425,17.8,184.7,19.098593171027442,219.2,72.57465404990428,0,18,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-166.89999999999998,0,0.2
4187.60,1780803379441,19,184.7,20.053522829578814,38.197186342054884,73.52958370845566,0,20,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-165.7,0,0.2
4187.90,1780803379441,19,184.7,20.053522829578814,228.2,73.52958370845566,0,20,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-165.7,0,0.2
4188.10,1780803379441,20.3,184.7,21.00845248813019,39.152116000606256,75.4394430255584,0,19,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-164.39999999999998,0,0.2
4188.30,1780803379442,20.3,184.7,21.00845248813019,237,75.4394430255584,0,19,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-164.39999999999998,0,0.3
4201.60,1780803379455,21.5,184.7,21.00845248813019,41.061975317709,77.34930234266113,0,20,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-163.2,0,0.3
4201.90,1780803379455,21.5,184.7,21.00845248813019,245.8,77.34930234266113,0,20,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-163.2,0,0.3
4216.80,1780803379470,22.8,184.7,21.963382146681557,42.01690497626038,77.34930234266113,0,22,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-161.89999999999998,0,0.3
4217.10,1780803379470,22.8,184.7,21.963382146681557,254.5,77.34930234266113,0,22,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-161.89999999999998,0,0.3
4217.40,1780803379471,24.2,184.7,22.91831180523293,43.926764293363114,79.25916165976389,0,21,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-160.5,0,0.3
4217.80,1780803379471,24.2,184.7,22.91831180523293,262.9,79.25916165976389,0,21,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-160.5,0,0.3
4232.60,1780803379486,25.5,184.7,23.873241463784304,44.88169395191449,79.25916165976389,0,22,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-159.2,0,0.3
4233.00,1780803379486,25.5,184.7,23.873241463784304,271.4,79.25916165976389,0,22,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-159.2,0,0.3
4233.70,1780803379487,27,184.7,24.828171122335675,46.791553269017236,82.123950635418,0,24,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-157.7,0,0.3
4248.00,1780803379501,27,184.7,24.828171122335675,279.5,82.123950635418,0,24,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-157.7,0,0.4
4248.60,1780803379502,28.6,184.7,25.78310078088705,47.74648292756861,84.03380995252076,0,23,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-156.1,0,0.4
4249.10,1780803379502,28.6,184.7,25.78310078088705,287.4,84.03380995252076,0,23,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-156.1,0,0.4
4264.30,1780803379518,30.1,184.7,26.73803043943842,49.65634224467135,85.94366926962348,0,24,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-154.6,0,0.4
4264.90,1780803379518,30.1,184.7,26.73803043943842,295.2,85.94366926962348,0,24,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-154.6,0,0.4
4265.50,1780803379519,31.8,184.7,27.69296009798979,50.61127190322272,87.85352858672623,0,25,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-152.89999999999998,0,0.4
4280.20,1780803379533,31.8,184.7,27.69296009798979,302.7,87.85352858672623,0,25,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-152.89999999999998,0,0.4
4280.70,1780803379534,33.5,184.7,28.64788975654116,51.5662015617741,89.76338790382898,0,25,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-151.2,0,0.4
4281.00,1780803379534,33.5,184.7,28.64788975654116,309.9,89.76338790382898,0,25,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-151.2,0,0.5
4296.60,1780803379550,35.2,184.7,29.602819415092537,52.521131220325465,90.71831756238035,0,24,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-149.5,0,0.5
4297.00,1780803379550,35.2,184.7,29.602819415092537,316.6,90.71831756238035,0,24,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-149.5,0,0.5
4297.40,1780803379551,37,184.7,30.557749073643908,53.47606087887684,92.62817687948309,0,23,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-147.7,0,0.5
4297.90,1780803379551,37,184.7,30.557749073643908,322.5,92.62817687948309,0,23,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-147.7,0,0.5
4313.40,1780803379567,38.9,184.7,31.512678732195276,54.430990537428215,93.58310653803447,0,23,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-145.79999999999998,0,0.5
4314.00,1780803379567,38.9,184.7,31.512678732195276,327.9,93.58310653803447,0,23,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-145.79999999999998,0,0.5
4325.80,1780803379579,40.7,184.7,31.512678732195276,55.38592019597958,93.58310653803447,0,23,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-144,0,0.5
4326.20,1780803379579,40.7,184.7,31.512678732195276,332.7,93.58310653803447,0,23,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-144,0,0.6
4326.60,1780803379580,42.6,184.7,32.46760839074665,56.34084985453096,92.62817687948309,0,24,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-142.1,0,0.6
4327.80,1780803379581,42.6,184.7,32.46760839074665,337.1,92.62817687948309,0,24,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-142.1,0,0.6
4341.30,1780803379594,44.4,184.7,33.422538049298026,57.29577951308232,90.71831756238035,0,24,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-140.29999999999998,0,0.6
4342.00,1780803379595,44.4,184.7,33.422538049298026,341,90.71831756238035,0,24,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-140.29999999999998,0,0.6
4355.90,1780803379609,46.3,184.7,33.422538049298026,57.29577951308232,88.8084582452776,0,24,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-138.39999999999998,0,0.6
4356.20,1780803379609,46.3,184.7,33.422538049298026,344.4,88.8084582452776,0,24,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-138.39999999999998,0,0.6
4356.60,1780803379610,48.2,184.7,34.3774677078494,58.250709171633694,86.89859892817486,0,25,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-136.5,0,0.6
4357.30,1780803379611,48.2,184.7,34.3774677078494,347.1,86.89859892817486,0,25,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-136.5,0,0.7
4372.00,1780803379625,50.2,184.7,34.3774677078494,58.250709171633694,84.98873961107212,0,25,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-134.5,0,0.7
4373.20,1780803379626,50.2,184.7,34.3774677078494,349.3,84.98873961107212,0,25,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-134.5,0,0.7
4386.60,1780803379640,52.2,184.7,35.33239736640077,58.250709171633694,83.07888029396936,0,25,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-132.5,0,0.7
4387.50,1780803379641,52.2,184.7,35.33239736640077,351,83.07888029396936,0,25,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-132.5,0,0.7
4387.90,1780803379641,54.1,184.7,35.33239736640077,58.250709171633694,79.25916165976389,0,25,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-130.6,0,0.7
4388.20,1780803379642,54.1,184.7,35.33239736640077,352.3,79.25916165976389,0,25,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-130.6,0,0.7
4401.20,1780803379654,56.1,184.7,35.33239736640077,59.20563883018507,76.39437268410977,0,25,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-128.6,0,0.7
4401.80,1780803379655,56.1,184.7,35.33239736640077,353,76.39437268410977,0,25,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-128.6,0,0.8
4416.90,1780803379670,58.1,184.7,35.33239736640077,59.20563883018507,72.57465404990428,0,25,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-126.6,0,0.8
4417.20,1780803379670,58.1,184.7,35.33239736640077,353.2,72.57465404990428,0,25,POSITION,NONE,0,0,0,0,0,0,0,0,0,0,-126.6,0,0.8
